ID,Jurisdiction,State,District_Type,District_Number,Candidate_Name,Party,Total_Amount,Total_For,Total_Against,PAC_Name,PAC_Type,PAC_ID,ID_Type,Citation_URL
Michigan League of Conservation Voters Inc PAC_1000,State Office,MI,,,[IE] MI Leaders of Tomorrow PAC,,1000,1000,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/payee/1027655
Michigan League of Conservation Voters Inc PAC_1000,State Office,MI,Michigan House of Representatives,100,Scott VanSingel,R,1000,1000,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/scott-vansingel-can
Michigan League of Conservation Voters Inc PAC_1000,State Office,MI,Michigan House of Representatives,48,Sheryl Kennedy,D,1000,1000,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/sheryl-kennedy-can
Michigan League of Conservation Voters Inc PAC_1000,State Office,MI,Michigan House of Representatives,106,Susan Allor,R,1000,1000,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/susan-allor-can
Michigan League of Conservation Voters Inc PAC_750,State Office,MI,Michigan State Senate,25,Daniel Lauwers,R,750,750,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/daniel-lauwers-can
Michigan League of Conservation Voters Inc PAC_750,State Office,MI,Michigan State Senate,38,Ed McBroom,R,750,750,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/edward-mcbroom-can
Michigan League of Conservation Voters Inc PAC_750,State Office,MI,Michigan State Senate,34,Jon Bumstead,R,750,750,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/jon-bumstead-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,15,Abdullah Hammoud,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/abdullah-hammoud-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,4,Abraham Aiyash,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/abraham-aiyash
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,12,Alex Garza,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/alex-garza-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,79,Chokwe Pitchford,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/payee/337419
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,34,Cynthia Neeley,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/payee/337497
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,2,Jospeh Tate,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/payee/1026797
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,23,Darrin Camilleri,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/darrin-camilleri-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,55,Felicia Brabec,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/payee/1027086
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,,,[IE] Greig Women in Leadership Fund,,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/pac/greig-women-in-leadership-fund-517497-ind
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,7,Helena Scott,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/helena-scott
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,49,John Cherry,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/john-cherry-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,17,Joseph Bellino Jr,R,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/joseph-bellino-jr-can
Michigan League of Conservation Voters Inc PAC_500,State Office,MI,Michigan House of Representatives,67,Kara Hope,D,500,500,,Michigan League of Conservation Voters Inc PAC,,,,https://www.transparencyusa.org/mi/candidate/kara-hope-can
Sierra Club Arizona PAC_92811.4,State Office,AZ,,,[IE] Mission Control Inc,,92811.4,92811.4,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/mission-control-inc
Sierra Club Arizona PAC_13767.71,State Office,AZ,,,[IE] Stones' Phones Inc,,13767.71,13767.71,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/stones-phones-inc
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona State Senate,17,Ajlan Kurdoglu,D,4150,4150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/ajlan-kurdoglu-can
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona House of Representatives,6,Coral Evans,D,4150,4150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/coral-evans-can
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona State Senate,20,Douglas Ervin,D,4150,4150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/douglas-ervin-can
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona State Senate,6,Felicia French,D,4150,4150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/felicia-french-can
Sierra Club Arizona PAC_3650,State Office,AZ,Arizona House of Representatives,20,Judy Schreiber,D,3650,3650,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/judy-schwiebert-can
Sierra Club Arizona PAC_3150,State Office,AZ,Arizona State Senate,28,Christine Porter Marsh,D,3150,3150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/christine-porter-marsh-campaign
Sierra Club Arizona PAC_1900,State Office,AZ,Arizona House of Representatives,8,Sharon Girard,D,1900,1900,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/132593
Sierra Club Arizona PAC_1900,State Office,AZ,Arizona House of Representatives,21,Kathy Knecht,D,1900,1900,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/kathy-knecht-can
Sierra Club Arizona PAC_1150,State Office,AZ,Arizona House of Representatives,11,Felipe R Perez,D,1150,1150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/449923
Sierra Club Arizona PAC_1150,State Office,AZ,Arizona State Senate,11,Joanna Mendoza,D,1150,1150,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/joanna-mendoza-can
Sierra Club Arizona PAC_1000,State Office,AZ,,,[IE] The Alba Fund,,1000,1000,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/415825
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,3,Andres Cano,D,500,500,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/andres-cano-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,27,Diego Rodriguez,D,500,500,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/diego-rodriguez-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,28,Kelli Butler,D,500,500,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/kelli-butler-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,23,Eric Kurland,D,500,500,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/415419
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,27,Reginald Bolding,D,500,500,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/reginald-bolding-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,4,Charlene R Fernandez,D,400,400,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/charlene-r-fernandez-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,4,Geraldine Peten,D,400,400,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/geraldine-peten-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,18,Jennifer Jermaine,D,400,400,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/jennifer-jermaine-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,18,Denise Epstein,D,400,400,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/denise-mitzi-epstein-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,28,Aaron Lieberman,D,250,250,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/aaron-lieberman-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,7,Arlando Teller,D,250,250,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/arlando-teller
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,10,Domingo S Degrazia,D,250,250,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/domingo-s-degrazia-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,7,Myron Tsosie,D,250,250,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/myron-tsosie-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,10,Stephanie Stahl Hamilton,D,250,250,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/stephanie-stahl-hamilton-can
Sierra Club Arizona PAC_106.85,State Office,AZ,,,[IE] Aggregated Unitemized Expenditures,,106.85,106.85,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/aggregated-unitemized-expenditures
Sierra Club Arizona PAC_10.12,State Office,AZ,,,[IE] Pay Pal,,10.12,10.12,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/133802
Beyond Carbon Victory Fund_3446862.16,State Office,AZ,,,[IE] Stagwell Media LP,,3446862.16,3446862.16,,Beyond Carbon Victory Fund,,,,https://www.transparencyusa.org/az/payee/stagwell-media-lp
Sierra Club Political Committee of Texas_213214.51,State Office,TX,,,[IE] Mission Control Inc,,213214.51,213214.51,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/mission-control-inc
Sierra Club Political Committee of Texas_91000,State Office,TX,Texas Railroad Commission,,Chrysta Cantaneda,D,91000,91000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/chrysta-cantaneda-campaign
Sierra Club Political Committee of Texas_63452.14,State Office,TX,,,[IE] Campaign Communication Solutions,,63452.14,63452.14,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/campaign-communication-solutions
Sierra Club Political Committee of Texas_29552,State Office,TX,,,[IE] Sierra Club,,29552,29552,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/pac/sierra-club-66939-dce
Sierra Club Political Committee of Texas_5000,State Office,TX,Texas House of Representatives,45,Erin Zwiener,D,5000,5000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2373026
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,102,Ana-Maria Ramos,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/ana-maria-ramos
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,64,Angela Brewer,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/angela-brewer
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,134,Ann Johnson,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/ann-johnson
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,112,Brandy Chambers,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/brandy-k-chambers
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,121,Celina Montoya,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/celina-montoya
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,126,Natali Hurtado,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/natali-hurtado
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,28,Elizabeth Markowitz,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/elizabeth-markowitz
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,32,Eric Holguin,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/eric-holguin
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,52,James Talarico,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/james-talarico
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,14,Janet Dudding,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2373442
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,108,Joanna Cattanach,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/joanna-r-cattanach
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,135,Jon Rosenthal,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/jon-rosenthal
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,26,Laquitta Sarah DeMerchant,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/laquitta-s-demerchant-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,54,Likeithia Williams,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/likeithia-williams
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,67,Lorenzo Sanchez,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/lorenzo-sanchez
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,65,Michelle Beckley,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/michelle-j-beckley
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,113,Rhetta Bowers,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/rhetta-a-bowers-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas State Senate,19,Roland Gutierrez,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/roland-gutierrez-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,66,Sharon Hirsch,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/sharon-hirsch
Sierra Club Political Committee of Texas_1000,State Office,TX,,,[IE] Texas Coalition for State Parks PAC (DISSOLVED),,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/pac/texas-coalition-for-state-parks-pac-83835-spac
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,47,Vikki Goodwin,D,1000,1000,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/vikki-a-goodwin
Sierra Club Political Committee of Texas_750,State Office,TX,,,[IE] Sierra Club,,750,750,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2174450
Sierra Club Political Committee of Texas_539.37,State Office,TX,,,[IE] Robert Hendricks,,539.37,539.37,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2174252
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,75,Mary Edna Gonzalez,D,2000,2000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/mary-edna-gonzalez-coh
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,31,Ryan Guillen,D,2000,2000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/ryan-a-guillen-coh
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,80,Tracy King,D,2000,2000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/tracy-o-king-coh
Texas Wildlife Assn. PAC_1500,State Office,TX,Texas House of Representatives,13,Ben Leman,R,1500,1500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/ben-leman
Texas Wildlife Assn. PAC_1453,State Office,TX,,,[IE] J Brandt Recognition,,1453,1453,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1826395
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,53,Andy Murr,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/andy-murr-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,120,Barbara Gervin-Hawkins,D,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/barbara-hawkins-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,,,"[IE] Hall, William T. (Mr.)",,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/pac/hall-william-t-20360-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,54,Brad Buckley,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/brad-buckley
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,1,Bryan Hughes,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/d-bryan-hughes-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,9,Chris Paddie,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/chris-paddie
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,24,Dawn Buckingham,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dawn-c-buckingham-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,58,DeWayne Burns,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dewayne-c-burns-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,68,Drew Alan Springer JR,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/drew-alan-springer-jr-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,45,Erin Zwiener,D,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/erin-a-zwiener
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,30,Geanie Morrison,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/geanie-w-morrison-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,21,Dade Phelan,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dade-phelan
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,16,Nathan Johnson,D,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/nathan-johnson
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,40,Terry Canales,D,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/pac/canales-terry-a-19823-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,57,Trent Ashby,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/trent-ashby-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,87,Four Price IV,R,1000,1000,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/four-price-iv-coh
Texas Wildlife Assn. PAC_526.99,State Office,TX,,,[IE] River City Screenprinting & Embroidery,,526.99,526.99,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1827249
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,3,Cecil Bell JR,R,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/cecil-i-bell-jr-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,60,Glenn Rogers,R,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1826254
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,59,J.D. Sheffield,R,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/j-d-sheffield-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,139,Jarvis Johnson,D,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/jarvis-johnson-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,136,John Bucy III,D,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/john-bucy-iii
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,33,Justin Holland,R,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/justin-a-holland-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,12,Kyle Kacal,R,500,500,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/kyle-j-kacal-coh
Texas Vote Environment_14301.28,State Office,TX,,,[IE] Worley Printing Co Inc,,14301.28,14301.28,,Texas Vote Environment,,,,https://www.transparencyusa.org/tx/payee/worley-printing-co-inc
Texas Vote Environment_460,State Office,TX,,,[IE] Clean Water Action,,460,460,,Texas Vote Environment,,,,https://www.transparencyusa.org/tx/pac/clean-water-action-70594-dce
Texas Vote Environment_440,State Office,TX,,,[IE] Emily Scott Design,,440,440,,Texas Vote Environment,,,,https://www.transparencyusa.org/tx/payee/2373001
Texas Vote Environment_246,State Office,TX,,,[IE] Chase Bank Visa,,246,246,,Texas Vote Environment,,,,https://www.transparencyusa.org/tx/payee/chase-bank-visa
Texas Environmental Democrats - PAC_1000,State Office,TX,Texas Railroad Commission,,Chrysta Castaneda,D,1000,1000,,Texas Environmental Democrats - PAC,,,,https://www.transparencyusa.org/tx/candidate/chrysta-castaneda
Texas Environmental Democrats - PAC_1.98,State Office,TX,,,[IE] ActBlue Texas,,1.98,1.98,,Texas Environmental Democrats - PAC,,,,https://www.transparencyusa.org/tx/pac/actblue-texas-59791-gpac
Austin Environmental Democrats Political Action Committee_1336.64,State Office,TX,,,[IE] El Mercado,,1336.64,1336.64,,Austin Environmental Democrats Political Action Committee,,,,https://www.transparencyusa.org/tx/payee/el-mercado
Austin Environmental Democrats Political Action Committee_150,State Office,TX,,,[IE] The Austin Environmental Directory,,150,150,,Austin Environmental Democrats Political Action Committee,,,,https://www.transparencyusa.org/tx/payee/1795001
Energy and Environmental Democrats PAC_120,State Office,TX,,,[IE] Harris Couny Democratic Party,,120,120,,Energy and Environmental Democrats PAC,,,,https://www.transparencyusa.org/tx/payee/1787969
Energy and Environmental Democrats PAC_100,State Office,TX,,,[IE] Harris Couny Democratic Party,,100,100,,Energy and Environmental Democrats PAC,,,,https://www.transparencyusa.org/tx/payee/1967388
Energy and Environmental Democrats PAC_9.88,State Office,TX,,,[IE] ActBlue Texas,,9.88,9.88,,Energy and Environmental Democrats PAC,,,,https://www.transparencyusa.org/tx/pac/actblue-texas-59791-gpac
Environmental Defense Action Fund_19251.7,State Office,TX,,,[IE] SKDKnickerbocker,,19251.7,19251.7,,Environmental Defense Action Fund,,,,https://www.transparencyusa.org/tx/payee/skdknickerbocker
Beyond Carbon Victory Fund_2095318.14,State Office,NC,,,[IE] Stagwell Media LP,,2095318.14,2095318.14,,Beyond Carbon Victory Fund,,,,https://www.transparencyusa.org/nc/payee/stagwell-media-lp
Beyond Carbon Victory Fund_611459.84,State Office,NC,,,[IE] Hawkfish LLC,,611459.84,611459.84,,Beyond Carbon Victory Fund,,,,https://www.transparencyusa.org/nc/payee/hawkfish-llc
Beyond Carbon Victory Fund_290753.53,State Office,NC,,,[IE] Wildfire Mail Company LLC,,290753.53,290753.53,,Beyond Carbon Victory Fund,,,,https://www.transparencyusa.org/nc/payee/wildfire-mail-company-llc
Conservation Votes PAC_849175.53,State Office,NC,,,[IE] SB Digital Inc,,849175.53,849175.53,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/sb-digital-inc
Conservation Votes PAC_804556.68,State Office,NC,,,[IE] Moore Campaigns,,804556.68,804556.68,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/moore-campaigns
Conservation Votes PAC_85644,State Office,NC,,,[IE] Snyder Pickerill Media Group,,85644,85644,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/snyder-pickerill-media-group
Conservation Votes PAC_47250,State Office,NC,,,[IE] The Majority Institute LLC,,47250,47250,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/the-majority-institute-llc
Conservation Votes PAC_38255.63,State Office,NC,,,[IE] Resonance Campaigns LLC,,38255.63,38255.63,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/resonance-campaigns-llc
Conservation Votes PAC_9865.3,State Office,NC,,,[IE] Relyus Printing,,9865.3,9865.3,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/relyus-printing
Conservation Votes PAC_2000,State Office,NC,,,[IE] Trove Creative,,2000,2000,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/514460
Conservation Votes PAC_510,State Office,NC,,,[IE] Pnc Bank,,510,510,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/pnc-bank
Conservation Votes PAC_102,State Office,NC,,,[IE] Aggregated Non-Media Expenditure,,102,102,,Conservation Votes PAC,,,,https://www.transparencyusa.org/nc/payee/aggregated-non-media-expenditure
NC Sierra Club PAC_23688.9,State Office,NC,,,[IE] NC Sierra Club PAC,,23688.9,23688.9,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/pac/nc-sierra-club-pac-sta-c3731n-c-001-pac
NC Sierra Club PAC_13688.9,State Office,NC,,,[IE] The Imagine Group LLC,,13688.9,13688.9,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/the-imagine-group-llc
NC Sierra Club PAC_7779.06,State Office,NC,,,[IE] Golf Associates Printing,,7779.06,7779.06,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/177449
NC Sierra Club PAC_4712.59,State Office,NC,,,[IE] Fedex,,4712.59,4712.59,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/payee/fedex
NC Sierra Club PAC_3000,State Office,NC,North Carolina House of Representatives,20,Adam Ericson,D,3000,3000,,NC Sierra Club PAC,,,,https://www.transparencyusa.org/nc/candidate/adam-ericson
